input,label
全车关窗，三区温度统一一致，打开车内灯光,多意图
车窗全开，三档风量持续制冷，关闭所有顶灯,多意图
车窗全闭，一档微风稳定制热，开启氛围灯光,多意图
天窗开启，吹头模式保持不变，关闭储物箱灯,多意图
天窗关闭，吹脚模式持续运行，打开迎宾照地灯,多意图
遮阳帘打开，前风挡吹风开启，关闭门板灯,多意图
遮阳帘关闭，全身吹风保持开启，打开脚底灯,多意图
前窗打开，极速降温持续运行，关闭车顶灯,多意图
后窗打开，柔和送风不中断，打开化妆镜灯,多意图
前窗关闭，取消急速降温，关闭车门投射灯,多意图
后窗关闭，保持平稳送风，打开门碗灯光,多意图
四窗全开，通风配合空调制冷，关闭前排灯,多意图
四窗全关，密闭配合空调制热，点亮后排灯,多意图
天窗翘起一角，除湿加恒温同时开启，关闭氛围灯,多意图
天窗完全闭合，只保留恒温运行，打开小夜灯,多意图
拉开遮阳帘，负离子加中档风量，关闭门槛灯,多意图
合上遮阳帘，关闭负离子保持风量，打开后备箱灯,多意图
打开主驾车窗，空调调到25度，播放周杰伦的歌曲,多意图
打开副驾车窗，空调设置24度，继续播放周杰伦的歌,多意图
降下后排车窗，温度调到26度，暂停周杰伦的歌曲,多意图
升起所有车窗，开启制冷模式，切下一首周杰伦的曲目,多意图
车窗降下一半，打开外循环，切上一首周杰伦的歌曲,多意图
车窗升到一半，切换内循环，随机播放周杰伦的歌,多意图
全开四扇车窗，风量调至三档，单曲循环周杰伦的曲目,多意图
紧闭全部车窗，开启自动空调，列表循环周杰伦的歌曲,多意图
合上遮阳帘，关闭除湿功能，播放周杰伦的晴天,多意图
打开主副车窗，双区控温23度，播放周杰伦的七里香,多意图
关闭主副车窗，统一温度27度，播放周杰伦的稻香,多意图
打开后排双窗，开启前排出风，播放周杰伦的青花瓷,多意图
关闭后排双窗，开启后排出风，播放周杰伦的夜曲,多意图
只降下主驾车窗，打开A/C制冷，播放周杰伦的告白气球,多意图
只升起主驾车窗，关闭压缩机，播放周杰伦的双截棍,多意图
只降下副驾车窗，开启座椅通风，播放周杰伦的搁浅,多意图
只升起副驾车窗，关闭座椅通风，播放周杰伦的简单爱,多意图
车窗降三分之一，调高设定温度，播放周杰伦的以父之名,多意图
车窗升到三分之二，降低设定温度，播放不能说的秘密,多意图
一键降下车窗，开启强力送风，播放周杰伦的发如雪,多意图
一键升上车窗，切换柔和微风，播放周杰伦的珊瑚海,多意图
主驾车窗留缝隙，开启吹头模式，播放黑色毛衣,多意图
副驾车窗留缝隙，开启吹脚模式，播放龙卷风,多意图
后排车窗全部留缝，开启吹玻璃模式，播放安静,多意图
全车车窗留通风缝，切换全身送风，播放东风破,多意图
打开左后车窗，温度调到21度，播放千里之外,多意图
打开右后车窗，设定温度28度，播放退后,多意图
关闭左后车窗，减小空调风量，播放暗号,多意图
关闭右后车窗，加大出风档位，播放园游会,多意图
四窗依次降下，开启空气净化，播放一路向北,多意图
四窗依次升起，关闭空气净化，播放枫,多意图
天窗完全开启，开启负离子净化，播放轨迹,多意图
天窗完全闭合，关闭负离子功能，播放心雨,多意图
天窗半开，开启空调节能模式，播放逆鳞,多意图
天窗关闭严实，开启快速制冷，播放蜗牛,多意图
前窗半降，左右分区控温，播放星晴,多意图
前窗半升，全车统一温度，播放龙泉,多意图
后窗半开，开启后风挡加热，播放红尘客栈,多意图
后窗半闭，关闭后风挡除雾，播放天涯过客,多意图
左侧车窗全开，调低空调温度，播放说好不哭,多意图
右侧车窗全开，调高设定温度，播放最伟大的作品,多意图
左侧车窗关闭，开启座椅加热，播放Mojito,多意图
右侧车窗关闭，关闭座椅加热，播放粉色海洋,多意图
打开车窗，开启前风挡除雾，播放还在流浪,多意图
关闭车窗，关闭前风挡除雾，播放红颜如霜,多意图
降下玻璃，开启三档大风量，播放不爱我就拉倒,多意图
升起玻璃，切换一档微风，播放等你下课,多意图
关窗密闭，加大空调风速，播放大笨钟,多意图
打开主驾玻璃，左区设定25度，播放算什么男人,多意图
关闭主驾玻璃，合并两区温度，播放夜的第七章,多意图
打开副驾玻璃，右区恒温25度，播放威廉古堡,多意图
关闭副驾玻璃，取消分区控制，播放屋顶,多意图
打开后排玻璃，开启三区分控，播放布拉格广场,多意图
关闭后排玻璃，统一全车温度，播放范特西专辑歌曲,多意图
打开天窗，设置定时关机，播放八度空间曲目,多意图
关闭天窗，取消定时任务，播放叶惠美整张专辑,多意图
拉开遮阳帘，开启怠速温控，播放七里香专辑曲目,多意图
合上遮阳帘，关闭怠速控温，播放十一月的萧邦,多意图
车窗降到最低，开启持续制冷，播放依然范特西歌曲,多意图
车窗升到最高，切换制热模式，播放魔杰座专辑曲目,多意图
车窗间歇升降，自动切换内外循环，播放跨时代歌曲,多意图
天窗反复启闭，固定保持内循环，播放十二新作曲目,多意图
主驾玻璃慢慢降下，开启强劲制冷，播放床边故事专辑,多意图
天窗缓慢启闭，关闭防雾功能，开启重低音音效,多意图
打开全车车窗，前排座椅通风开启，开启人声增强模式,多意图
关闭全车车窗，关闭前排通风，开启环绕立体声,多意图
只开前排车窗，主驾座椅加热开启，关闭音效增强,多意图
只开一侧车窗，副驾座椅通风开启，收藏当前这首歌曲,多意图
只闭一侧车窗，关闭通风功能，取消收藏这首曲目,多意图
车窗只留一条缝，后排座椅加热开启，把歌曲加入我喜欢,多意图
车窗完全关紧，关闭后排加热，从我喜欢移除歌曲,多意图
打开主驾车窗，播放周杰伦的歌曲，导航到南京,多意图
打开副驾车窗，继续播放周杰伦的歌，导航到苏州,多意图
降下后排车窗，暂停周杰伦的曲目，导航到无锡,多意图
升起全部车窗，切下一首周杰伦的歌，导航到常州,多意图
车窗降下一半，切上一首周杰伦的歌曲，导航到镇江,多意图
车窗升到一半，随机播放周杰伦曲目，导航到扬州,多意图
全开四扇车窗，单曲循环周杰伦的歌，导航到泰州,多意图
紧闭所有车窗，列表循环周杰伦歌曲，导航到南通,多意图
打开天窗，调高音乐音量，导航到盐城,多意图
关闭天窗，调低音乐音量，导航到徐州,多意图
天窗翘起通风，把音乐静音，导航到淮安,多意图
拉开遮阳帘，解除音乐静音，导航到连云港,多意图
合上遮阳帘，播放周杰伦晴天，导航到宿迁,多意图
打开主副车窗，播放周杰伦七里香，导航到上海,多意图
关闭主副车窗，播放周杰伦稻香，导航到杭州,多意图
打开后排双窗，播放周杰伦青花瓷，导航到宁波,多意图
关闭后排双窗，播放周杰伦夜曲，导航到嘉兴,多意图
只降下主驾车窗，播放周杰伦告白气球，导航到湖州,多意图
只升起主驾车窗，播放周杰伦双截棍，导航到绍兴,多意图
只降下副驾车窗，播放周杰伦搁浅，导航到金华,多意图
只升起副驾车窗，播放周杰伦简单爱，导航到衢州,多意图
车窗降三分之一，播放周杰伦以父之名，导航到舟山,多意图
车窗升到三分之二，播放不能说的秘密，导航到台州,多意图
一键降下车窗，播放周杰伦发如雪，导航到丽水,多意图
一键升上车窗，播放周杰伦珊瑚海，导航到合肥,多意图
主驾车窗留缝隙，播放黑色毛衣，导航到芜湖,多意图
副驾车窗留缝隙，播放龙卷风，导航到蚌埠,多意图
后排车窗全部留缝，播放安静，导航到淮南,多意图
全车车窗留通风缝，播放东风破，导航到马鞍山,多意图
打开左后车窗，播放千里之外，导航到淮北,多意图
打开右后车窗，播放退后，导航到铜陵,多意图
关闭左后车窗，播放暗号，导航到安庆,多意图
关闭右后车窗，播放园游会，导航到黄山,多意图
四窗依次降下，播放一路向北，导航到滁州,多意图
四窗依次升起，播放枫，导航到阜阳,多意图
天窗完全开启，播放轨迹，导航到宿州,多意图
天窗完全闭合，播放心雨，导航到六安,多意图
天窗半开，播放逆鳞，导航到亳州,多意图
天窗关闭严实，播放蜗牛，导航到池州,多意图
前窗半降，播放星晴，导航到宣城,多意图
前窗半升，播放龙泉，导航到济南,多意图
后窗半开，播放红尘客栈，导航到青岛,多意图
后窗半闭，播放天涯过客，导航到淄博,多意图
左侧车窗全开，播放说好不哭，导航到枣庄,多意图
右侧车窗全开，播放最伟大的作品，导航到东营,多意图
左侧车窗关闭，播放Mojito，导航到烟台,多意图
右侧车窗关闭，播放粉色海洋，导航到潍坊,多意图
降下玻璃，播放还在流浪，导航到济宁,多意图
升起玻璃，播放红颜如霜，导航到泰安,多意图
开窗通风，播放不爱我就拉倒，导航到威海,多意图
关窗密闭，播放等你下课，导航到日照,多意图
打开主驾玻璃，播放明明就，导航到临沂,多意图
关闭主驾玻璃，播放大笨钟，导航到德州,多意图
打开副驾玻璃，播放算什么男人，导航到聊城,多意图
关闭副驾玻璃，播放夜的第七章，导航到滨州,多意图
打开后排玻璃，播放威廉古堡，导航到菏泽,多意图
关闭后排玻璃，播放屋顶，导航到郑州,多意图
打开天窗，播放布拉格广场，导航到开封,多意图
关闭天窗，播放范特西专辑歌曲，导航到洛阳,多意图
拉开遮阳帘，播放八度空间曲目，导航到平顶山,多意图
合上遮阳帘，播放叶惠美整张专辑，导航到安阳,多意图
车窗降到最低，播放七里香专辑，导航到鹤壁,多意图
车窗升到最高，播放十一月的萧邦，导航到新乡,多意图
车窗间歇升降，播放依然范特西，导航到焦作,多意图
天窗反复启闭，播放魔杰座专辑，导航到濮阳,多意图
主驾玻璃慢慢降下，播放跨时代歌曲，导航到许昌,多意图
副驾玻璃缓缓升起，播放十二新作，导航到漯河,多意图
后排玻璃缓慢开合，播放床边故事，导航到三门峡,多意图
